shift,explainer,nu,rho_null,rho_seed,omega,delta,delta_lo,delta_hi,ratio,ratio_lo,ratio_hi,ratio_seed,uec,uec_lo,uec_hi,exceedance,preserved,n_seeds
covariate_state,EG,0.13314481341862414,0.10048093080180469,0.15046148639320017,0.0,0.15329718825483946,0.15074959920243386,0.15587389099332694,1.5256346356624928,1.3812546523219154,1.6980676372987606,1.0265862308749765,0.01919951915348316,0.014920316665136607,0.02368366680128361,0.1621562527744473,0.42210937499999995,10
covariate_state,Grad$\times$Input,0.0,0.043849468346002715,0.12925151549705508,0.0,0.07383757537897521,0.06395260180481431,0.08385694154016515,1.6838875855083473,1.5970129116867233,1.7791226811464536,0.5813548132883308,0.0299881070329725,0.024909354946745805,0.03542116852693308,0.390076365216898,0.42210937499999995,10
covariate_state,IG,0.0,0.03882478173032554,0.08577158669347339,0.0,0.07037506341275832,0.061749575778623306,0.0791196870421044,1.812632557771452,1.7106620627511497,1.9218523020423932,0.8729061456234011,0.03155028168243277,0.026634936394888276,0.03680142912783705,0.5280352905131263,0.42210937499999995,10
covariate_state,KernelSHAP,0.019109133884644684,0.03736068014187781,0.06229710905366267,0.0,0.06529622566906335,0.05667896319852899,0.07396061616519913,1.7477258288955082,1.647180332060069,1.850582263158143,1.0873167186783277,0.026842703091575614,0.021700845341986227,0.032236045397054165,0.4750666559826552,0.4186458333333333,10
covariate_state,LIME,0.03365275279529826,0.02811819216958253,0.047391256038467514,0.0,0.0537330696832136,0.04599451418110662,0.06170635881402839,1.9109717068276006,1.7766813657711285,2.052733131926741,1.2066582054834474,0.01476936732984822,0.008375881864083183,0.02146363858310102,0.4697978518473788,0.4186458333333333,10
covariate_state,Saliency,0.0,0.04036297229122081,0.12004891458902625,0.0,0.07011271930346945,0.06007170567859682,0.08028151769519073,1.7370554080507938,1.634867013349993,1.8525374652862348,0.5826122595331868,0.02974974701224863,0.024439787809075,0.03567264209640481,0.5649815362142432,0.42210937499999995,10
covariate_state,SmoothGrad,0.014676068500421626,0.04016254018017861,0.11806496572764483,0.0,0.06981248550877192,0.05978649964330447,0.07999096329553271,1.73824875606913,1.6366180225929772,1.853664122223455,0.5896666262630159,0.02942110424162759,0.024075297597848277,0.03537207027129068,0.5838178093143165,0.42210937499999995,10
